Vendor account,Invoice no.,due date,Posting profile,transaction txt,Currency,EX rate,Amount,Amount,Department,Cost center,Purpose
102309,5100073717,20190930,Gen,2019/08/07 E030 ,USD,10633,-1187.4,-126256,,,
102309,5100073718,20190930,Gen,2019/08/07 E030 ,USD,10633,-494.75,-52607,,,
102309,5100073719,20190930,Gen,2019/08/07 E030 ,USD,10633,-7322.3,-778580,,,
102309,5100073720,20190930,Gen,2019/08/07 E030 ,USD,10633,-2572.7,-273555,,,
102309,5100073721,20190930,Gen,2019/08/07 E030 ,USD,10633,-38220.6,-4063996,,,
102309,5100073722,20190930,Gen,2019/08/07 E030 ,USD,10633,-4810.12,-511460,,,
102309,5100073723,20190930,Gen,2019/08/07 E030 ,USD,10633,-21426.7,-2278301,,,
102309,5100073724,20190930,Gen,2019/08/07 E030 ,USD,10633,-1484.25,-157820,,,
102309,5100073725,20190930,Gen,2019/08/07 E030 ,USD,10633,-4810.12,-511460,,,
102309,5100073726,20190930,Gen,2019/08/07 E030 ,USD,10633,-49223.5,-5233935,,,
102309,5100073727,20190930,Gen,2019/08/07 E030 ,USD,10633,-1979,-210427,,,
102309,5100073728,20190930,Gen,2019/08/07 E030 ,USD,10633,-9598.15,-1020571,,,
102309,5100073729,20190930,Gen,2019/08/07 E030 ,USD,10633,-8245.92,-876789,,,
102309,5100073730,20190930,Gen,2019/08/07 E030 ,USD,10633,-687.16,-73066,,,
102309,5100073731,20190930,Gen,2019/08/07 E030 ,USD,10633,-784.7,-83437,,,
102309,5100073732,20190930,Gen,2019/08/07 E030 ,USD,10633,-70.2,-7464,,,
102309,5100073733,20190930,Gen,2019/08/07 E030 ,USD,10633,-15.4,-1637,,,
102309,5100073734,20190930,Gen,2019/08/07 E030 ,USD,10633,-7.73,-822,,,
102309,5100073735,20190930,Gen,2019/08/07 E030 ,USD,10633,-35.2,-3743,,,
102309,5100073736,20190930,Gen,2019/08/07 E030 ,USD,10633,-359.9,-38268,,,
102309,5100073737,20190930,Gen,2019/08/07 E030 ,USD,10633,-230.1,-24467,,,
102309,5100073738,20190930,Gen,2019/08/07 E030 ,USD,10633,-7335.79,-780015,,,
102309,5100073739,20190930,Gen,2019/08/07 E030 ,USD,10633,-1158.2,-123151,,,
102309,5100073740,20190930,Gen,2019/08/07 E030 ,USD,10633,-1158.2,-123151,,,
102309,5100073741,20190930,Gen,2019/08/07 E030 ,USD,10633,-65438.3,-6958054,,,
102309,5100073742,20190930,Gen,2019/08/07 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073743,20190930,Gen,2019/08/07 E030 ,USD,10633,-625.58,-66518,,,
102309,5100073744,20190930,Gen,2019/08/07 E030 ,USD,10633,-1158.76,-123211,,,
102309,5100073745,20190930,Gen,2019/08/07 E030 ,USD,10633,-6847.68,-728114,,,
102309,5100073774,20190930,Gen,2019/08/08 E030 ,USD,10633,-4848.55,-515546,,,
102309,5100073775,20190930,Gen,2019/08/08 E030 ,USD,10633,-6827.55,-725973,,,
102309,5100073776,20190930,Gen,2019/08/08 E030 ,USD,10633,-5135.76,-546085,,,
102309,5100073777,20190930,Gen,2019/08/08 E030 ,USD,10633,-21437.06,-2279403,,,
102309,5100073778,20190930,Gen,2019/08/08 E030 ,USD,10633,-19689.4,-2093574,,,
102309,5100073779,20190930,Gen,2019/08/08 E030 ,USD,10633,-1738.14,-184816,,,
102309,5100073780,20190930,Gen,2019/08/08 E030 ,USD,10633,-52.8,-5614,,,
102309,5100073781,20190930,Gen,2019/08/08 E030 ,USD,10633,-29.5,-3137,,,
102309,5100073782,20190930,Gen,2019/08/08 E030 ,USD,10633,-141.6,-15056,,,
102309,5100073783,20190930,Gen,2019/08/08 E030 ,USD,10633,-182.9,-19448,,,
102309,5100073784,20190930,Gen,2019/08/08 E030 ,USD,10633,-32010.72,-3403700,,,
102309,5100073787,20190930,Gen,2019/08/08 E030 ,USD,10633,-2061.48,-219197,,,
102309,5100073788,20190930,Gen,2019/08/08 E030 ,USD,10633,-98.95,-10521,,,
102309,5100073789,20190930,Gen,2019/08/08 E030 ,USD,10633,-5541.2,-589196,,,
102309,5100073790,20190930,Gen,2019/08/08 E030 ,USD,10633,-5541.2,-589196,,,
102309,5100073791,20190930,Gen,2019/08/08 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073792,20190930,Gen,2019/08/08 E030 ,USD,10633,-10994.56,-1169052,,,
102309,5100073793,20190930,Gen,2019/08/08 E030 ,USD,10633,-39977.22,-4250778,,,
102309,5100073794,20190930,Gen,2019/08/08 E030 ,USD,10633,-57330.9,-6095995,,,
102309,5100073795,20190930,Gen,2019/08/08 E030 ,USD,10633,-28.6,-3041,,,
102309,5100073796,20190930,Gen,2019/08/08 E030 ,USD,10633,-15.4,-1637,,,
102309,5100073797,20190930,Gen,2019/08/08 E030 ,USD,10633,-100.49,-10685,,,
102309,5100073798,20190930,Gen,2019/08/08 E030 ,USD,10633,-35.4,-3764,,,
102309,5100073799,20190930,Gen,2019/08/08 E030 ,USD,10633,-262.82,-27946,,,
102309,5100073800,20190930,Gen,2019/08/08 E030 ,USD,10633,-6668.9,-709104,,,
102309,5100073801,20190930,Gen,2019/08/08 E030 ,USD,10633,-5.85,-622,,,
102309,5100073805,20190930,Gen,2019/08/09 E030 ,USD,10633,-5.85,-622,,,
102309,5100073806,20190930,Gen,2019/08/09 E030 ,USD,10633,-8245.92,-876789,,,
102309,5100073807,20190930,Gen,2019/08/09 E030 ,USD,10633,-5937,-631281,,,
102309,5100073808,20190930,Gen,2019/08/09 E030 ,USD,10633,-3562.2,-378769,,,
102309,5100073809,20190930,Gen,2019/08/09 E030 ,USD,10633,-15635.7,-1662544,,,
102309,5100073810,20190930,Gen,2019/08/09 E030 ,USD,10633,-8111.32,-862477,,,
102309,5100073811,20190930,Gen,2019/08/09 E030 ,USD,10633,-36483.3,-3879269,,,
102309,5100073812,20190930,Gen,2019/08/09 E030 ,USD,10633,-4810.12,-511460,,,
102309,5100073813,20190930,Gen,2019/08/09 E030 ,USD,10633,-98.95,-10521,,,
102309,5100073814,20190930,Gen,2019/08/09 E030 ,USD,10633,-6926.5,-736495,,,
102309,5100073815,20190930,Gen,2019/08/09 E030 ,USD,10633,-185.52,-19726,,,
102309,5100073816,20190930,Gen,2019/08/09 E030 ,USD,10633,-44,-4679,,,
102309,5100073817,20190930,Gen,2019/08/09 E030 ,USD,10633,-53.1,-5646,,,
102309,5100073818,20190930,Gen,2019/08/09 E030 ,USD,10633,-5.9,-627,,,
102309,5100073819,20190930,Gen,2019/08/09 E030 ,USD,10633,-82.6,-8783,,,
102309,5100073820,20190930,Gen,2019/08/09 E030 ,USD,10633,-118,-12547,,,
102309,5100073821,20190930,Gen,2019/08/09 E030 ,USD,10633,-6668.9,-709104,,,
102309,5100073822,20190930,Gen,2019/08/09 E030 ,USD,10633,-808.81,-86001,,,
102309,5100073825,20190930,Gen,2019/08/19 E030 ,USD,10633,-5497.28,-584526,,,
102309,5100073826,20190930,Gen,2019/08/19 E030 ,USD,10633,-954.66,-101509,,,
102309,5100073827,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073828,20190930,Gen,2019/08/19 E030 ,USD,10633,-60805.5,-6465449,,,
102309,5100073829,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073830,20190930,Gen,2019/08/19 E030 ,USD,10633,-4810.12,-511460,,,
102309,5100073831,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073832,20190930,Gen,2019/08/19 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073833,20190930,Gen,2019/08/19 E030 ,USD,10633,-2895.5,-307879,,,
102309,5100073834,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073835,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073836,20190930,Gen,2019/08/19 E030 ,USD,10633,-6373.18,-677660,,,
102309,5100073837,20190930,Gen,2019/08/19 E030 ,USD,10633,-15635.7,-1662544,,,
102309,5100073838,20190930,Gen,2019/08/19 E030 ,USD,10633,-5838.05,-620760,,,
102309,5100073839,20190930,Gen,2019/08/19 E030 ,USD,10633,-692.65,-73649,,,
102309,5100073840,20190930,Gen,2019/08/19 E030 ,USD,10633,-8587.2,-913077,,,
102309,5100073841,20190930,Gen,2019/08/19 E030 ,USD,10633,-23.19,-2466,,,
102309,5100073842,20190930,Gen,2019/08/19 E030 ,USD,10633,-9.24,-982,,,
102309,5100073843,20190930,Gen,2019/08/19 E030 ,USD,10633,-34.76,-3696,,,
102309,5100073844,20190930,Gen,2019/08/19 E030 ,USD,10633,-413,-43914,,,
102309,5100073845,20190930,Gen,2019/08/19 E030 ,USD,10633,-5335.12,-567283,,,
102309,5100073846,20190930,Gen,2019/08/19 E030 ,USD,10633,-13056.04,-1388249,,,
102309,5100073847,20190930,Gen,2019/08/19 E030 ,USD,10633,-12368.88,-1315183,,,
102309,5100073848,20190930,Gen,2019/08/19 E030 ,USD,10633,-3166.4,-336683,,,
102309,5100073849,20190930,Gen,2019/08/19 E030 ,USD,10633,-11478.2,-1220477,,,
102309,5100073850,20190930,Gen,2019/08/19 E030 ,USD,10633,-2061.48,-219197,,,
102309,5100073851,20190930,Gen,2019/08/19 E030 ,USD,10633,-128.7,-13685,,,
102309,5100073852,20190930,Gen,2019/08/19 E030 ,USD,10633,-115.95,-12329,,,
102309,5100073853,20190930,Gen,2019/08/19 E030 ,USD,10633,-10307.4,-1095986,,,
102309,5100073854,20190930,Gen,2019/08/19 E030 ,USD,10633,-1374.32,-146131,,,
102309,5100073855,20190930,Gen,2019/08/19 E030 ,USD,10633,-98.95,-10521,,,
102309,5100073856,20190930,Gen,2019/08/19 E030 ,USD,10633,-2748.64,-292263,,,
102309,5100073857,20190930,Gen,2019/08/19 E030 ,USD,10633,-1374.32,-146131,,,
102309,5100073858,20190930,Gen,2019/08/19 E030 ,USD,10633,-37.4,-3977,,,
102309,5100073859,20190930,Gen,2019/08/19 E030 ,USD,10633,-32202,-3424039,,,
102309,5100073860,20190930,Gen,2019/08/19 E030 ,USD,10633,-18784.5,-1997356,,,
102309,5100073861,20190930,Gen,2019/08/19 E030 ,USD,10633,-39.6,-4211,,,
102309,5100073862,20190930,Gen,2019/08/19 E030 ,USD,10633,-81.9,-8708,,,
102309,5100073863,20190930,Gen,2019/08/19 E030 ,USD,10633,-93.6,-9952,,,
102309,5100073864,20190930,Gen,2019/08/19 E030 ,USD,10633,-81.9,-8708,,,
102309,5100073865,20190930,Gen,2019/08/19 E030 ,USD,10633,-5.85,-622,,,
102309,5100073866,20190930,Gen,2019/08/19 E030 ,USD,10633,-17.55,-1866,,,
102309,5100073867,20190930,Gen,2019/08/19 E030 ,USD,10633,-5640.15,-599717,,,
102309,5100073868,20190930,Gen,2019/08/19 E030 ,USD,10633,-98.95,-10521,,,
102309,5100073869,20190930,Gen,2019/08/19 E030 ,USD,10633,-17.6,-1871,,,
102309,5100073870,20190930,Gen,2019/08/19 E030 ,USD,10633,-13229,-1406640,,,
102309,5100073871,20190930,Gen,2019/08/19 E030 ,USD,10633,-1583.2,-168342,,,
102309,5100073872,20190930,Gen,2019/08/19 E030 ,USD,10633,-64404,-6848077,,,
102309,5100073873,20190930,Gen,2019/08/19 E030 ,USD,10633,-15804.68,-1680512,,,
102309,5100073874,20190930,Gen,2019/08/19 E030 ,USD,10633,-21468,-2282692,,,
102309,5100073875,20190930,Gen,2019/08/19 E030 ,USD,10633,-7817.05,-831187,,,
102309,5100073876,20190930,Gen,2019/08/19 E030 ,USD,10633,-28981.8,-3081635,,,
102309,5100073877,20190930,Gen,2019/08/19 E030 ,USD,10633,-9123.9,-970144,,,
102309,5100073878,20190930,Gen,2019/08/19 E030 ,USD,10633,-18784.5,-1997356,,,
102309,5100073879,20190930,Gen,2019/08/19 E030 ,USD,10633,-38105.7,-4051779,,,
102309,5100073880,20190930,Gen,2019/08/19 E030 ,USD,10633,-11002.9,-1169938,,,
102309,5100073881,20190930,Gen,2019/08/19 E030 ,USD,10633,-5497.28,-584526,,,
102309,5100073882,20190930,Gen,2019/08/19 E030 ,USD,10633,-15027.6,-1597885,,,
102309,5100073883,20190930,Gen,2019/08/19 E030 ,USD,10633,-4.4,-468,,,
102309,5100073884,20190930,Gen,2019/08/19 E030 ,USD,10633,-70.2,-7464,,,
102309,5100073885,20190930,Gen,2019/08/19 E030 ,USD,10633,-40.95,-4354,,,
102309,5100073886,20190930,Gen,2019/08/19 E030 ,USD,10633,-76.05,-8086,,,
102309,5100073887,20190930,Gen,2019/08/19 E030 ,USD,10633,-76.05,-8086,,,
102309,5100073888,20190930,Gen,2019/08/19 E030 ,USD,10633,-26458,-2813279,,,
102309,5100073889,20190930,Gen,2019/08/19 E030 ,USD,10633,-23.4,-2488,,,
102309,5100073890,20190930,Gen,2019/08/19 E030 ,USD,10633,-41.3,-4391,,,
102309,5100073891,20190930,Gen,2019/08/19 E030 ,USD,10633,-371.7,-39523,,,
102309,5100073892,20190930,Gen,2019/08/19 E030 ,USD,10633,-5.85,-622,,,
102309,5100073893,20190930,Gen,2019/08/19 E030 ,USD,10633,-17.7,-1882,,,
102309,5100073894,20190930,Gen,2019/08/19 E030 ,USD,10633,-5135.76,-546085,,,
102309,5100073895,20190930,Gen,2019/08/19 E030 ,USD,10633,-98.95,-10521,,,
102309,5100073896,20190930,Gen,2019/08/19 E030 ,USD,10633,-8311.8,-883794,,,
102309,5100073897,20190930,Gen,2019/08/19 E030 ,USD,10633,-106266.6,-11299328,,,
102309,5100073898,20190930,Gen,2019/08/19 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100073899,20190930,Gen,2019/08/19 E030 ,USD,10633,-8933.08,-949854,,,
102309,5100073900,20190930,Gen,2019/08/19 E030 ,USD,10633,-1738.14,-184816,,,
102309,5100073901,20190930,Gen,2019/08/19 E030 ,USD,10633,-2146.8,-228269,,,
102309,5100073902,20190930,Gen,2019/08/19 E030 ,USD,10633,-9660.6,-1027212,,,
102309,5100073903,20190930,Gen,2019/08/19 E030 ,USD,10633,-2146.8,-228269,,,
102309,5100073904,20190930,Gen,2019/08/19 E030 ,USD,10633,-7916,-841708,,,
102309,5100073905,20190930,Gen,2019/08/19 E030 ,USD,10633,-3474.6,-369454,,,
102309,5100073906,20190930,Gen,2019/08/19 E030 ,USD,10633,-91239,-9701443,,,
102309,5100073907,20190930,Gen,2019/08/19 E030 ,USD,10633,-42936,-4565385,,,
102309,5100073908,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.38,-61605,,,
102309,5100073909,20190930,Gen,2019/08/19 E030 ,USD,10633,-1159.22,-123260,,,
102309,5100073910,20190930,Gen,2019/08/19 E030 ,USD,10633,-4053.7,-431030,,,
102309,5100073911,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073912,20190930,Gen,2019/08/19 E030 ,USD,10633,-8933.08,-949854,,,
102309,5100073913,20190930,Gen,2019/08/19 E030 ,USD,10633,-1158.76,-123211,,,
102309,5100073914,20190930,Gen,2019/08/19 E030 ,USD,10633,-4122.96,-438394,,,
102309,5100073915,20190930,Gen,2019/08/19 E030 ,USD,10633,-2146.8,-228269,,,
102309,5100073916,20190930,Gen,2019/08/19 E030 ,USD,10633,-578.2,-61480,,,
102309,5100073917,20190930,Gen,2019/08/19 E030 ,USD,10633,-1880.05,-199906,,,
102309,5100073918,20190930,Gen,2019/08/19 E030 ,USD,10633,-12880.8,-1369615,,,
102309,5100073919,20190930,Gen,2019/08/19 E030 ,USD,10633,-67624.2,-7190481,,,
102309,5100073920,20190930,Gen,2019/08/19 E030 ,USD,10633,-13229,-1406640,,,
102309,5100073921,20190930,Gen,2019/08/19 E030 ,USD,10633,-8212.85,-873272,,,
102309,5100073922,20190930,Gen,2019/08/19 E030 ,USD,10633,-17711.1,-1883221,,,
102309,5100073923,20190930,Gen,2019/08/19 E030 ,USD,10633,-26835,-2853366,,,
102309,5100073924,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073925,20190930,Gen,2019/08/19 E030 ,USD,10633,-10994.56,-1169052,,,
102309,5100073926,20190930,Gen,2019/08/19 E030 ,USD,10633,-579.1,-61576,,,
102309,5100073927,20190930,Gen,2019/08/19 E030 ,USD,10633,-5539.6,-589026,,,
102309,5100073928,20190930,Gen,2019/08/19 E030 ,USD,10633,-6440.4,-684808,,,
102309,5100073929,20190930,Gen,2019/08/19 E030 ,USD,10633,-94.4,-10038,,,
102309,5100073930,20190930,Gen,2019/08/19 E030 ,USD,10633,-295,-31367,,,
102309,5100073931,20190930,Gen,2019/08/19 E030 ,USD,10633,-9260.3,-984648,,,
102309,5100073932,20190930,Gen,2019/08/19 E030 ,USD,10633,-1301.64,-138403,,,
102309,5100073933,20190930,Gen,2019/08/19 E030 ,USD,10633,-1.62,-172,,,
102309,5100073934,20190930,Gen,2019/08/19 E030 ,USD,10633,-1984.35,-210996,,,
102309,5100073935,20190930,Gen,2019/08/19 E030 ,USD,10633,-1876.74,-199554,,,
102309,5100073936,20190930,Gen,2019/08/19 E030 ,USD,10633,-625.58,-66518,,,
102309,5100073937,20190930,Gen,2019/08/19 E030 ,USD,10633,-2748.64,-292263,,,
102309,5100073938,20190930,Gen,2019/08/19 E030 ,USD,10633,-15117.52,-1607446,,,
102309,5100073939,20190930,Gen,2019/08/19 E030 ,USD,10633,-8509.7,-904836,,,
102309,5100073940,20190930,Gen,2019/08/19 E030 ,USD,10633,-5739.1,-610239,,,
102309,5100073941,20190930,Gen,2019/08/19 E030 ,USD,10633,-890.55,-94692,,,
102309,5100073942,20190930,Gen,2019/08/19 E030 ,USD,10633,-536.7,-57067,,,
102309,5100073943,20190930,Gen,2019/08/19 E030 ,USD,10633,-25761.6,-2739231,,,
102309,5100073944,20190930,Gen,2019/08/19 E030 ,USD,10633,-16491.84,-1753577,,,
102309,5100073945,20190930,Gen,2019/08/19 E030 ,USD,10633,-55816.8,-5935000,,,
102309,5100073946,20190930,Gen,2019/08/19 E030 ,USD,10633,-16637.7,-1769087,,,
102309,5100073947,20190930,Gen,2019/08/19 E030 ,USD,10633,-58.5,-6220,,,
102309,5100073948,20190930,Gen,2019/08/19 E030 ,USD,10633,-200.98,-21370,,,
102309,5100073949,20190930,Gen,2019/08/19 E030 ,USD,10633,-66,-7018,,,
102309,5100073950,20190930,Gen,2019/08/19 E030 ,USD,10633,-15.46,-1644,,,
102309,5100073951,20190930,Gen,2019/08/19 E030 ,USD,10633,-548.83,-58357,,,
102309,5100073952,20190930,Gen,2019/08/19 E030 ,USD,10633,-41.36,-4398,,,
102309,5100073953,20190930,Gen,2019/08/19 E030 ,USD,10633,-2.64,-281,,,
102309,5100073954,20190930,Gen,2019/08/19 E030 ,USD,10633,-788.46,-83837,,,
102309,5100073955,20190930,Gen,2019/08/19 E030 ,USD,10633,-4.4,-468,,,
102309,5100073956,20190930,Gen,2019/08/19 E030 ,USD,10633,-46.2,-4912,,,
102309,5100073957,20190930,Gen,2019/08/19 E030 ,USD,10633,-2535.12,-269559,,,
102309,5100073958,20190930,Gen,2019/08/19 E030 ,USD,10633,-154.1,-16385,,,
102309,5100073959,20190930,Gen,2019/08/19 E030 ,USD,10633,-113.9,-12111,,,
102309,5100073960,20190930,Gen,2019/08/19 E030 ,USD,10633,-1880.05,-199906,,,
102309,5100073961,20190930,Gen,2019/08/19 E030 ,USD,10633,-10734,-1141346,,,
102309,5100073962,20190930,Gen,2019/08/19 E030 ,USD,10633,-536.7,-57067,,,
102309,5100073963,20190930,Gen,2019/08/19 E030 ,USD,10633,-1424.96,-151516,,,
102309,5100073964,20190930,Gen,2019/08/19 E030 ,USD,10633,-1936.6,-205919,,,
102309,5100073965,20190930,Gen,2019/08/19 E030 ,USD,10633,-560.7,-59619,,,
102309,5100073966,20190930,Gen,2019/08/19 E030 ,USD,10633,-1308.31,-139113,,,
102309,5100073968,20190930,Gen,2019/08/20 E030 ,USD,10633,-48.4,-5146,,,
102309,5100073969,20190930,Gen,2019/08/20 E030 ,USD,10633,-531,-56461,,,
102309,5100073970,20190930,Gen,2019/08/20 E030 ,USD,10633,-8.32,-885,,,
102309,5100073971,20190930,Gen,2019/08/20 E030 ,USD,10633,-1228.72,-130650,,,
102309,5100073972,20190930,Gen,2019/08/20 E030 ,USD,10633,-409.69,-43562,,,
102309,5100073973,20190930,Gen,2019/08/20 E030 ,USD,10633,-106.2,-11292,,,
102309,5100073974,20190930,Gen,2019/08/20 E030 ,USD,10633,-661.38,-70325,,,
102309,5100073975,20190930,Gen,2019/08/20 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073976,20190930,Gen,2019/08/20 E030 ,USD,10633,-1322.9,-140664,,,
102309,5100073977,20190930,Gen,2019/08/20 E030 ,USD,10633,-1984.35,-210996,,,
102309,5100073978,20190930,Gen,2019/08/20 E030 ,USD,10633,-661.45,-70332,,,
102309,5100073979,20190930,Gen,2019/08/20 E030 ,USD,10633,-650.82,-69202,,,
102309,5100073980,20190930,Gen,2019/08/20 E030 ,USD,10633,-4555.74,-484412,,,
102309,5100073981,20190930,Gen,2019/08/20 E030 ,USD,10633,-12365.58,-1314832,,,
102309,5100073982,20190930,Gen,2019/08/20 E030 ,USD,10633,-2061.48,-219197,,,
102309,5100073983,20190930,Gen,2019/08/20 E030 ,USD,10633,-9499.2,-1010050,,,
102309,5100073984,20190930,Gen,2019/08/20 E030 ,USD,10633,-39715.8,-4222981,,,
102309,5100073985,20190930,Gen,2019/08/20 E030 ,USD,10633,-7558.76,-803723,,,
102309,5100073986,20190930,Gen,2019/08/20 E030 ,USD,10633,-6.5,-691,,,
102309,5100073988,20190930,Gen,2019/08/20 E030 ,USD,10633,-49913.1,-5307260,,,
102309,5100074006,20190930,Gen,2019/08/20 E030 ,USD,10633,-57211.5,-6083299,,,
102309,5100074007,20190930,Gen,2019/08/20 E030 ,USD,10633,-354.27,-37670,,,
102309,5100074008,20190930,Gen,2019/08/20 E030 ,USD,10633,-3076.68,-327143,,,
102309,5100074009,20190930,Gen,2019/08/20 E030 ,USD,10633,-7794.18,-828755,,,
102309,5100074035,20190930,Gen,2019/08/21 E030 ,USD,10633,-35.64,-3790,,,
102309,5100074036,20190930,Gen,2019/08/21 E030 ,USD,10633,-10.56,-1123,,,
102309,5100074037,20190930,Gen,2019/08/21 E030 ,USD,10633,-59,-6273,,,
102309,5100074038,20190930,Gen,2019/08/21 E030 ,USD,10633,-241.28,-25655,,,
102309,5100074039,20190930,Gen,2019/08/21 E030 ,USD,10633,-1244.53,-132331,,,
102309,5100074040,20190930,Gen,2019/08/21 E030 ,USD,10633,-59,-6273,,,
102309,5100074041,20190930,Gen,2019/08/21 E030 ,USD,10633,-23.6,-2509,,,
102309,5100074042,20190930,Gen,2019/08/21 E030 ,USD,10633,-17.55,-1866,,,
102309,5100074043,20190930,Gen,2019/08/21 E030 ,USD,10633,-1984.35,-210996,,,
102309,5100074044,20190930,Gen,2019/08/21 E030 ,USD,10633,-477.33,-50754,,,
102309,5100074045,20190930,Gen,2019/08/21 E030 ,USD,10633,-1711.92,-182028,,,
102309,5100074046,20190930,Gen,2019/08/21 E030 ,USD,10633,-661.45,-70332,,,
102309,5100074047,20190930,Gen,2019/08/21 E030 ,USD,10633,-625.58,-66518,,,
102309,5100074048,20190930,Gen,2019/08/21 E030 ,USD,10633,-1158.2,-123151,,,
102309,5100074049,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074050,20190930,Gen,2019/08/21 E030 ,USD,10633,-3474.6,-369454,,,
102309,5100074051,20190930,Gen,2019/08/21 E030 ,USD,10633,-1158.2,-123151,,,
102309,5100074052,20190930,Gen,2019/08/21 E030 ,USD,10633,-614.36,-65325,,,
102309,5100074053,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074054,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074055,20190930,Gen,2019/08/21 E030 ,USD,10633,-1159.22,-123260,,,
102309,5100074056,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074057,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074058,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.38,-61605,,,
102309,5100074059,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074060,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074061,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074062,20190930,Gen,2019/08/21 E030 ,USD,10633,-579.38,-61605,,,
102309,5100074063,20190930,Gen,2019/08/21 E030 ,USD,10633,-687.16,-73066,,,
102309,5100074064,20190930,Gen,2019/08/21 E030 ,USD,10633,-1374.32,-146131,,,
102309,5100074065,20190930,Gen,2019/08/21 E030 ,USD,10633,-1979,-210427,,,
102309,5100074066,20190930,Gen,2019/08/21 E030 ,USD,10633,-8113.9,-862751,,,
102309,5100074067,20190930,Gen,2019/08/21 E030 ,USD,10633,-1113.96,-118447,,,
102309,5100074068,20190930,Gen,2019/08/21 E030 ,USD,10633,-12368.88,-1315183,,,
102309,5100074069,20190930,Gen,2019/08/21 E030 ,USD,10633,-1374.32,-146131,,,
102309,5100074070,20190930,Gen,2019/08/21 E030 ,USD,10633,-2769.8,-294513,,,
102309,5100074071,20190930,Gen,2019/08/21 E030 ,USD,10633,-687.16,-73066,,,
102309,5100074072,20190930,Gen,2019/08/21 E030 ,USD,10633,-83.08,-8834,,,
102309,5100074073,20190930,Gen,2019/08/21 E030 ,USD,10633,-83.08,-8834,,,
102309,5100074074,20190930,Gen,2019/08/21 E030 ,USD,10633,-900,-95697,,,
102309,5100074075,20190930,Gen,2019/08/21 E030 ,USD,10633,-1640,-174381,,,
102309,5100074089,20190930,Gen,2019/08/22 E030 ,USD,10633,-886.6,-94272,,,
102309,5100074090,20190930,Gen,2019/08/22 E030 ,USD,10633,-536.7,-57067,,,
102309,5100074091,20190930,Gen,2019/08/22 E030 ,USD,10633,-27908.4,-2967500,,,
102309,5100074092,20190930,Gen,2019/08/22 E030 ,USD,10633,-5367,-570673,,,
102309,5100074093,20190930,Gen,2019/08/22 E030 ,USD,10633,-1737.3,-184727,,,
102309,5100074094,20190930,Gen,2019/08/22 E030 ,USD,10633,-14477.5,-1539393,,,
102309,5100074095,20190930,Gen,2019/08/22 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074096,20190930,Gen,2019/08/22 E030 ,USD,10633,-579.1,-61576,,,
102309,5100074097,20190930,Gen,2019/08/22 E030 ,USD,10633,-2769.8,-294513,,,
102309,5100074098,20190930,Gen,2019/08/22 E030 ,USD,10633,-8050.5,-856010,,,
102309,5100074099,20190930,Gen,2019/08/22 E030 ,USD,10633,-17711.1,-1883221,,,
102309,5100074100,20190930,Gen,2019/08/22 E030 ,USD,10633,-1610.1,-171202,,,
102309,5100074101,20190930,Gen,2019/08/22 E030 ,USD,10633,-536.7,-57067,,,
102309,5100074102,20190930,Gen,2019/08/22 E030 ,USD,10633,-10271.52,-1092171,,,
102309,5100074103,20190930,Gen,2019/08/22 E030 ,USD,10633,-1.76,-187,,,
102309,5100074104,20190930,Gen,2019/08/22 E030 ,USD,10633,-118,-12547,,,
102309,5100074105,20190930,Gen,2019/08/22 E030 ,USD,10633,-4.4,-468,,,
102309,5100074106,20190930,Gen,2019/08/22 E030 ,USD,10633,-46.64,-4959,,,
102309,5100074107,20190930,Gen,2019/08/22 E030 ,USD,10633,-354,-37641,,,
